MsgID.LOCAL_POSITION,283.4190000,-0.3933286,-0.4289625,-0.1976746
MsgID.LOCAL_VELOCITY,283.4190000,-0.0000447,-0.0000285,0.0002352
MsgID.GLOBAL_POSITION,0.0000000,-122.3957628,37.7932780,0.2030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,283.6690000,-0.3931798,-0.2840592,-0.2036829
MsgID.LOCAL_VELOCITY,283.6690000,-0.0000088,0.0000158,-0.0000457
MsgID.GLOBAL_POSITION,0.0000000,-122.3957631,37.7932780,0.2060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,283.9190000,-0.3932251,-0.3186319,-0.2060128
MsgID.LOCAL_VELOCITY,283.9190000,-0.0000272,0.0000342,-0.0000353
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957631,37.7932780,0.2070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,284.1690000,-0.3933286,-0.3209603,-0.2081245
MsgID.LOCAL_VELOCITY,284.1690000,-0.0000182,0.0000095,-0.0000738
MsgID.GLOBAL_POSITION,0.0000000,-122.3957631,37.7932778,0.2110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,284.4190000,-0.4080551,-0.3207636,-0.2116996
MsgID.LOCAL_VELOCITY,284.4190000,-0.0000171,0.0000082,-0.0001047
MsgID.GLOBAL_POSITION,0.0000000,-122.3957631,37.7932767,0.2180000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,284.6690000,-0.5416739,-0.3209706,-0.2192627
MsgID.LOCAL_VELOCITY,284.6690000,-0.0000347,0.0000236,-0.0000737
MsgID.GLOBAL_POSITION,0.0000000,-122.3957631,37.7932775,0.2280000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,284.9190000,-0.4503850,-0.3179697,-0.2288880
MsgID.LOCAL_VELOCITY,284.9190000,-0.0000168,0.0000090,-0.0000740
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957623,37.7932789,0.2390000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,285.1690000,-0.2884385,-0.2345646,-0.2415667
MsgID.LOCAL_VELOCITY,285.1690000,-0.0000079,0.0000134,-0.0000458
MsgID.GLOBAL_POSITION,0.0000000,-122.3957615,37.7932781,0.2520000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,285.4190000,-0.3772374,-0.1740805,-0.2523850
MsgID.LOCAL_VELOCITY,285.4190000,-0.0000203,0.0000303,-0.0000152
MsgID.GLOBAL_POSITION,0.0000000,-122.3957612,37.7932770,0.2610000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,285.6690000,-0.5169939,-0.1594898,-0.2627777
MsgID.LOCAL_VELOCITY,285.6690000,-0.0000303,0.0000004,0.0000784
MsgID.GLOBAL_POSITION,0.0000000,-122.3957631,37.7932769,0.2690000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,285.9190000,-0.5166058,-0.3214466,-0.2690822
MsgID.LOCAL_VELOCITY,285.9190000,-0.0000170,0.0000097,-0.0001000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957634,37.7932781,0.2710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,286.1700000,-0.3829159,-0.3355096,-0.2713294
MsgID.LOCAL_VELOCITY,286.1700000,-0.0000461,-0.0000256,0.0002341
MsgID.GLOBAL_POSITION,0.0000000,-122.3957631,37.7932769,0.2670000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,286.4200000,-0.5167028,-0.3209603,-0.2674361
MsgID.LOCAL_VELOCITY,286.4200000,-0.0000271,0.0000420,-0.0000367
MsgID.GLOBAL_POSITION,0.0000000,-122.3957632,37.7932780,0.2560000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,286.6700000,-0.3610234,-0.3330881,-0.2549568
MsgID.LOCAL_VELOCITY,286.6700000,-0.0000140,0.0000224,0.0000041
MsgID.GLOBAL_POSITION,0.0000000,-122.3957646,37.7932790,0.2370000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,286.9200000,-0.2831933,-0.4499690,-0.2370800
MsgID.LOCAL_VELOCITY,286.9200000,-0.0000412,0.0000219,0.0000771
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957652,37.7932769,0.2140000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,287.1700000,-0.5337836,-0.4897468,-0.2109863
MsgID.LOCAL_VELOCITY,287.1700000,0.0000172,0.0000202,0.0001254
MsgID.GLOBAL_POSITION,0.0000000,-122.3957636,37.7932764,0.1850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,287.4200000,-0.5672788,-0.3602620,-0.1853877
MsgID.LOCAL_VELOCITY,287.4200000,0.0000036,0.0000168,-0.0000385
MsgID.GLOBAL_POSITION,0.0000000,-122.3957634,37.7932775,0.1590000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,287.6700000,-0.4215463,-0.3566712,-0.1561314
MsgID.LOCAL_VELOCITY,287.6700000,0.0000176,0.0000183,0.0000484
MsgID.GLOBAL_POSITION,0.0000000,-122.3957648,37.7932784,0.1320000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,287.9200000,-0.3396482,-0.4640113,-0.1327336
MsgID.LOCAL_VELOCITY,287.9200000,-0.0015943,-0.0007893,-0.0000935
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957653,37.7932791,0.1130000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,288.1700000,-0.2548204,-0.5030336,-0.1109111
MsgID.LOCAL_VELOCITY,288.1700000,-0.0000280,0.0000037,0.0000818
MsgID.GLOBAL_POSITION,0.0000000,-122.3957645,37.7932789,0.0970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,288.4200000,-0.2915623,-0.4447536,-0.0971032
MsgID.LOCAL_VELOCITY,288.4200000,0.0000165,0.0000145,-0.0000017
MsgID.GLOBAL_POSITION,0.0000000,-122.3957645,37.7932779,0.0880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,288.6700000,-0.3927724,-0.4181799,-0.0875891
MsgID.LOCAL_VELOCITY,288.6700000,-0.0000276,-0.0000050,0.0001587
MsgID.GLOBAL_POSITION,0.0000000,-122.3957619,37.7932791,0.0830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,288.9200000,-0.2642241,-0.2070699,-0.0837760
MsgID.LOCAL_VELOCITY,288.9200000,-0.0000199,0.0000130,-0.0000373
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957628,37.7932776,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,289.1700000,-0.4601121,-0.3135304,-0.0825703
MsgID.LOCAL_VELOCITY,289.1700000,-0.0000176,0.0000086,-0.0000460
MsgID.GLOBAL_POSITION,0.0000000,-122.3957623,37.7932768,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,289.4200000,-0.5251753,-0.2433708,-0.0824999
MsgID.LOCAL_VELOCITY,289.4200000,-0.0000237,0.0000391,0.0000191
MsgID.GLOBAL_POSITION,0.0000000,-122.3957611,37.7932779,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,289.6710000,-0.3812085,-0.1399734,-0.0825000
MsgID.LOCAL_VELOCITY,289.6710000,-0.0000131,0.0000210,-0.0000449
MsgID.GLOBAL_POSITION,0.0000000,-122.3957622,37.7932795,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,289.9210000,-0.2268160,-0.2399353,-0.0824999
MsgID.LOCAL_VELOCITY,289.9210000,-0.0000257,0.0000206,-0.0000372
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957638,37.7932792,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,290.1710000,-0.2776636,-0.4055760,-0.0825000
MsgID.LOCAL_VELOCITY,290.1710000,-0.0000355,0.0001014,-0.0000235
MsgID.GLOBAL_POSITION,0.0000000,-122.3957646,37.7932776,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,290.4210000,-0.4293267,-0.4541392,-0.0824731
MsgID.LOCAL_VELOCITY,290.4210000,-0.0000250,0.0000174,-0.0000741
MsgID.GLOBAL_POSITION,0.0000000,-122.3957629,37.7932783,0.0810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,290.6710000,-0.3242750,-0.2906819,-0.0816488
MsgID.LOCAL_VELOCITY,290.6710000,-0.0000289,0.0000061,-0.0000231
MsgID.GLOBAL_POSITION,0.0000000,-122.3957631,37.7932796,0.0780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,290.9210000,-0.2074846,-0.3130026,-0.0785936
MsgID.LOCAL_VELOCITY,290.9210000,-0.0000210,0.0000155,-0.0000531
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957631,37.7932791,0.0710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,291.1710000,-0.2698379,-0.3209603,-0.0703616
MsgID.LOCAL_VELOCITY,291.1710000,-0.0000308,0.0000110,0.0000700
MsgID.GLOBAL_POSITION,0.0000000,-122.3957629,37.7932791,0.0570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,291.4210000,-0.2691330,-0.2975737,-0.0577331
MsgID.LOCAL_VELOCITY,291.4210000,-0.0000034,0.0000191,-0.0000126
MsgID.GLOBAL_POSITION,0.0000000,-122.3957615,37.7932773,0.0400000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,291.6720000,-0.4889701,-0.1567993,-0.0374847
MsgID.LOCAL_VELOCITY,291.6720000,0.0000190,0.0000513,0.0001710
MsgID.GLOBAL_POSITION,0.0000000,-122.3957614,37.7932778,0.0140000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,291.9220000,-0.4134749,-0.1684098,-0.0149403
MsgID.LOCAL_VELOCITY,291.9220000,-0.0000236,0.0000392,-0.0000390
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957624,37.7932793,-0.0100000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,292.1720000,-0.2557646,-0.2617592,0.0140417
MsgID.LOCAL_VELOCITY,292.1720000,-0.0000060,0.0000130,-0.0000978
MsgID.GLOBAL_POSITION,0.0000000,-122.3957630,37.7932776,-0.0400000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,292.4220000,-0.4301675,-0.3044138,0.0401034
MsgID.LOCAL_VELOCITY,292.4220000,-0.0000008,0.0000148,-0.0000059
MsgID.GLOBAL_POSITION,0.0000000,-122.3957646,37.7932769,-0.0640000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,292.6720000,-0.5183973,-0.4637836,0.0672570
MsgID.LOCAL_VELOCITY,292.6720000,-0.0000351,0.0000131,0.0001126
MsgID.GLOBAL_POSITION,0.0000000,-122.3957651,37.7932770,-0.0860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,292.9220000,-0.4990271,-0.4926442,0.0864623
MsgID.LOCAL_VELOCITY,292.9220000,-0.0000187,0.0000220,-0.0000025
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957646,37.7932786,-0.0990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,293.1720000,-0.2913683,-0.4537357,0.1005081
MsgID.LOCAL_VELOCITY,293.1720000,-0.0002041,0.0002148,0.0000587
MsgID.GLOBAL_POSITION,0.0000000,-122.3957639,37.7932796,-0.1030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,293.4220000,-0.2138681,-0.3864942,0.1035973
MsgID.LOCAL_VELOCITY,293.4220000,-0.0000136,0.0000199,-0.0000027
MsgID.GLOBAL_POSITION,0.0000000,-122.3957617,37.7932785,-0.0960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,293.6720000,-0.3459929,-0.1831453,0.0944837
MsgID.LOCAL_VELOCITY,293.6720000,-0.0000204,0.0000315,-0.0000170
MsgID.GLOBAL_POSITION,0.0000000,-122.3957617,37.7932780,-0.0750000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,293.9220000,-0.3932574,-0.1940935,0.0751299
MsgID.LOCAL_VELOCITY,293.9220000,-0.0000255,0.0000083,-0.0000264
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957595,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957611,37.7932780,-0.0460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,294.1730000,-0.3925525,-0.1443196,0.0430528
MsgID.LOCAL_VELOCITY,294.1730000,-0.0000216,0.0000215,-0.0000162
MsgID.GLOBAL_POSITION,0.0000000,-122.3957630,37.7932788,-0.0090000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,294.4230000,-0.2998472,-0.3053761,0.0089529
MsgID.LOCAL_VELOCITY,294.4230000,-0.0000237,0.0000301,0.0000279
MsgID.GLOBAL_POSITION,0.0000000,-122.3957628,37.7932792,0.0260000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,294.6730000,-0.2733886,-0.2822897,-0.0305456
MsgID.LOCAL_VELOCITY,294.6730000,-0.0000131,-0.0000168,0.0001366
MsgID.GLOBAL_POSITION,0.0000000,-122.3957630,37.7932781,0.0630000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,294.9230000,-0.3800637,-0.3043206,-0.0635179
MsgID.LOCAL_VELOCITY,294.9230000,0.0000000,0.0000000,-0.0000000
